Date (GMT -3);Load (KW);Irradiation (W/m2);PV generation base (100kW);P [W];PV [W]
29.04.2024 15:00;310,44;602,42;54,669;310440,0024;0
29.04.2024 16:00;379,37;373,09;33,664;379367,012;0
29.04.2024 17:00;404,3;136,95;10,363;404303,5202;0
29.04.2024 18:00;409,05;0;-0,005;409054,2221;0
29.04.2024 19:00;388,88;0;-0,005;388878,4027;0
29.04.2024 20:00;395,99;0;-0,005;395992,9962;0
29.04.2024 21:00;384,77;0;-0,005;384766,861;0
29.04.2024 22:00;377,74;0;-0,005;377737,1063;0
29.04.2024 23:00;373,16;0;-0,005;373164,0396;0
30.04.2024 00:00;367,79;0;-0,005;367791,3589;0
30.04.2024 01:00;374,12;0;-0,005;374117,218;0
30.04.2024 02:00;394,2;0;-0,005;394201,9577;0
30.04.2024 03:00;382,51;0;-0,005;382514,3967;0
30.04.2024 04:00;347,58;0;-0,005;347581,6498;0
30.04.2024 05:00;295,68;0;-0,005;295681,8466;0
30.04.2024 06:00;289,26;10,382;0,5909;289264,0915;20318,01596
30.04.2024 07:00;283,01;263,31;22,906;283012,1841;25998,21532
30.04.2024 08:00;284,95;517,27;47,472;284948,7076;25785,19108
30.04.2024 09:00;296,04;733,37;65,582;296040,4587;48613,12012
30.04.2024 10:00;305,77;893,91;77,532;305768,1503;37173,00962
30.04.2024 11:00;340,97;991,27;83,45;340967,6895;45724,91618
30.04.2024 12:00;306,8;1012,9;84,252;306802,4139;43450,12907
30.04.2024 13:00;284,49;958,45;80,588;284488,9145;15333,04948
30.04.2024 14:00;277,51;828,39;71,551;277508,9569;25327,66673
30.04.2024 15:00;284,29;628,93;55,791;284289,2532;15198,8342
30.04.2024 16:00;348,31;391,14;34,566;348308,7082;0
30.04.2024 17:00;350,94;146,47;10,783;350937,7899;0
30.04.2024 18:00;372,21;0;-0,005;372209,9152;0
30.04.2024 19:00;362,88;0;-0,005;362884,8267;0
30.04.2024 20:00;351,01;0;-0,005;351007,2556;0
30.04.2024 21:00;347,31;0;-0,005;347310,0128;0
30.04.2024 22:00;343,38;0;-0,005;343379,303;0
30.04.2024 23:00;337,2;0;-0,005;337204,8645;0
01.05.2024 00:00;331,77;0;-0,005;331765,152;0
01.05.2024 01:00;339,32;0;-0,005;339322,5479;0
01.05.2024 02:00;351,79;0;-0,005;351792,4347;0
01.05.2024 03:00;335,3;0;-0,005;335296,9131;0
01.05.2024 04:00;294,94;0;-0,005;294944,6106;0
01.05.2024 05:00;297,54;0;-0,005;297543,6401;0
01.05.2024 06:00;301,54;10,482;0,5964;301541,1758;0
01.05.2024 07:00;300,24;246,96;21,478;300236,145;23235,90132
01.05.2024 08:00;301,42;491,23;45,05;301415,7028;45522,86751
01.05.2024 09:00;292,96;710,79;63,645;292960,0296;52131,67779
01.05.2024 10:00;298,08;869,51;75,682;298076,683;47662,40261
01.05.2024 11:00;337,67;957,56;81,273;337665,3061;42649,01967
01.05.2024 12:00;364,66;980,6;82,348;364656,4636;36455,98313
01.05.2024 13:00;360,72;916,2;77,922;360715,7669;21967,18729
01.05.2024 14:00;353,16;796,57;69,274;353158,1497;24627,05134
01.05.2024 15:00;298;614,98;54,752;297997,2839;0
01.05.2024 16:00;364,49;385,03;34,087;364489,1434;0
01.05.2024 17:00;394,85;148,35;10,915;394845,5887;0
01.05.2024 18:00;409,53;0;-0,005;409534,6146;0
01.05.2024 19:00;397,61;0;-0,005;397611,6409;0
01.05.2024 20:00;377,65;0;-0,005;377650,8789;0
01.05.2024 21:00;367,8;0;-0,005;367800,8423;0
01.05.2024 22:00;367,59;0;-0,005;367587,9669;0
01.05.2024 23:00;358,78;0;-0,005;358778,4653;0
02.05.2024 00:00;347,61;0;-0,005;347606,6895;0
02.05.2024 01:00;360,4;0;-0,005;360400,0549;0
02.05.2024 02:00;363,63;0;-0,005;363629,9744;0
02.05.2024 03:00;352,91;0;-0,005;352913,0402;0
02.05.2024 04:00;306,88;0;-0,005;306882,7515;0
02.05.2024 05:00;308,02;0;-0,005;308018,4021;0
02.05.2024 06:00;313,89;11,942;0,7223;313893,2343;0
02.05.2024 07:00;324,31;330,07;28,399;324309,906;12070,22843
02.05.2024 08:00;331,35;628,6;56,31;331349,8154;29839,54874
02.05.2024 09:00;311,61;868,05;75,084;311609,7412;38642,93734
02.05.2024 10:00;330,64;1032,5;85,344;330635,7803;54047,56851
02.05.2024 11:00;373,4;564,31;50,553;373404,541;56385,16576
02.05.2024 12:00;380,79;538,63;48,178;380793,9911;46020,78041
02.05.2024 13:00;374,4;517;46,377;374403,6407;43138,11408
02.05.2024 14:00;369,55;400,3;36,246;369549,2477;28997,71012
02.05.2024 15:00;325,2;263,52;23,925;325202,9953;14919,44883
02.05.2024 16:00;333,19;164,66;14,772;333188,5872;0
02.05.2024 17:00;438,13;51,221;4,2032;438125,3052;0
02.05.2024 18:00;456,7;0;-0,005;456696,4417;0
02.05.2024 19:00;431,33;0;-0,005;431325,2945;0
02.05.2024 20:00;409,64;0;-0,005;409643,9438;0
02.05.2024 21:00;393,76;0;-0,005;393764,183;0
02.05.2024 22:00;377,98;0;-0,005;377982,2845;0
02.05.2024 23:00;372,42;0;-0,005;372423,2407;0
03.05.2024 00:00;364;0;-0,005;363997,3602;0
03.05.2024 01:00;368,7;0;-0,005;368698,7076;0
03.05.2024 02:00;370,92;0;-0,005;370915,6647;0
03.05.2024 03:00;375,39;0;-0,005;375391,3651;0
03.05.2024 04:00;328,63;0;-0,005;328630,7526;0
03.05.2024 05:00;318,1;0;-0,005;318100,6088;0
03.05.2024 06:00;322,55;12,348;0,7591;322550,8423;6317,106207
03.05.2024 07:00;325,27;258,3;22,399;325273,8113;23949,64928
03.05.2024 08:00;314,73;481,36;44,119;314727,4017;40949,41903
03.05.2024 09:00;284,83;655,28;59,007;284833,5876;43638,72904
03.05.2024 10:00;295,77;778,64;68,702;295770,8435;56483,62145
03.05.2024 11:00;315,9;843,4;73,287;315900,8179;52137,65138
03.05.2024 12:00;320,94;828,36;71,928;320944,0231;50426,78507
03.05.2024 13:00;336,28;774,73;67,672;336276,1765;41780,45585
03.05.2024 14:00;328,77;636,2;56,51;328769,0887;6116,227527
03.05.2024 15:00;294,97;415,29;37,558;294969,5816;0
03.05.2024 16:00;379,15;260,9;23,41;379152,9694;0
03.05.2024 17:00;401,43;90,353;7,2074;401428,2837;0
03.05.2024 18:00;403,94;0;-0,005;403943,0161;0
03.05.2024 19:00;396,05;0;-0,005;396050,4532;0
03.05.2024 20:00;381,96;0;-0,005;381964,7369;0
03.05.2024 21:00;361,83;0;-0,005;361832,1991;0
03.05.2024 22:00;352,47;0;-0,005;352470,3598;0
03.05.2024 23:00;346,11;0;-0,005;346106,041;0
04.05.2024 00:00;337,67;0;-0,005;337671,0968;0
04.05.2024 01:00;333,96;0;-0,005;333955,307;0
04.05.2024 02:00;353,71;0;-0,005;353709,6405;0
04.05.2024 03:00;354,44;0;-0,005;354443,8858;0
04.05.2024 04:00;288,68;0;-0,005;288682,4112;0
04.05.2024 05:00;285,21;0;-0,005;285206,4056;0
04.05.2024 06:00;273,06;10,556;0,6023;273059,0439;0
04.05.2024 07:00;279,77;248,76;21,691;279767,3645;30757,57869
04.05.2024 08:00;306,66;476,24;43,668;306657,547;50824,0994
04.05.2024 09:00;293,19;685,39;61,498;293192,2455;58225,54919
04.05.2024 10:00;312;839,8;73,36;311995,7199;54797,47352
04.05.2024 11:00;349,38;911,75;78,142;349380,9433;58164,3935
04.05.2024 12:00;360,23;926,23;78,63;360227,7756;53117,26379
04.05.2024 13:00;348,45;875,32;75,097;348452,7969;38940,5102
04.05.2024 14:00;329,81;761,2;66,485;329807,4493;18300,04191
04.05.2024 15:00;341,01;588,98;52,561;341012,0392;0
04.05.2024 16:00;384,89;364,23;32,285;384892,4255;0
04.05.2024 17:00;423,4;127,53;9,6342;423397,1939;0
04.05.2024 18:00;424,1;0;-0,005;424103,6301;0
04.05.2024 19:00;412,45;0;-0,005;412451,4771;0
04.05.2024 20:00;402,92;0;-0,005;402921,8445;0
04.05.2024 21:00;395,51;0;-0,005;395510,1242;0
04.05.2024 22:00;384,96;0;-0,005;384958,0307;0
04.05.2024 23:00;381,55;0;-0,005;381548,2635;0
05.05.2024 00:00;385,93;0;-0,005;385933,0902;0
05.05.2024 01:00;396,37;0;-0,005;396374,0616;0
05.05.2024 02:00;380,73;0;-0,005;380732,4982;0
05.05.2024 03:00;372,18;0;-0,005;372184,7839;0
05.05.2024 04:00;336,45;0;-0,005;336445,3583;0
05.05.2024 05:00;297,9;0;-0,005;297904,6173;0
05.05.2024 06:00;284,16;0;-0,005;284156,4789;0
05.05.2024 07:00;283,91;115,46;10,236;283914,0091;41731,46215
05.05.2024 08:00;288,38;406,02;37,305;288380,7373;56736,9594
05.05.2024 09:00;280,13;529,07;48,188;280126,709;62063,62991
05.05.2024 10:00;279,65;793,17;69,724;279651,7639;61329,72499
05.05.2024 11:00;301,87;822,09;71,615;301874,794;60604,40477
05.05.2024 12:00;310,26;848,52;73,305;310256,752;53782,39125
05.05.2024 13:00;308,68;512,86;45,968;308678,7567;42653,63287
05.05.2024 14:00;303,27;474,21;42,765;303274,292;27091,73078
05.05.2024 15:00;296,86;496,42;44,667;296862,8464;13483,4675
05.05.2024 16:00;378,96;125,32;11,089;378964,1418;2689,53721
05.05.2024 17:00;373,69;10,441;0,5619;373691,6275;0
05.05.2024 18:00;378,38;0;-0,005;378377,7847;0
05.05.2024 19:00;372,48;0;-0,005;372477,356;0
05.05.2024 20:00;366,48;0;-0,005;366483,2535;0
05.05.2024 21:00;358,42;0;-0,005;358419,9066;0
05.05.2024 22:00;351,55;0;-0,005;351549,2249;0
05.05.2024 23:00;340,09;0;-0,005;340091,0034;0
06.05.2024 00:00;333,87;0;-0,005;333869,7281;0
06.05.2024 01:00;332,6;0;-0,005;332598,7396;0
06.05.2024 02:00;354,64;0;-0,005;354639,7095;0
06.05.2024 03:00;351,75;0;-0,005;351752,2888;0
06.05.2024 04:00;303,66;0;-0,005;303663,3224;0
06.05.2024 05:00;289,18;0;-0,005;289182,2128;0
06.05.2024 06:00;257,14;0;-0,005;257144,8936;3532,207959
06.05.2024 07:00;271,9;121,69;10,89;271900,6538;17889,43254
06.05.2024 08:00;269,57;204,68;18,837;269574,482;44699,37222
06.05.2024 09:00;293,17;481,74;44,234;293169,1513;48995,81981
06.05.2024 10:00;317,13;516,82;47,224;317133,5983;47741,63552
06.05.2024 11:00;341,04;649,99;58,303;341038,681;48477,04961
06.05.2024 12:00;358,23;751,05;66,347;358231,0028;49338,94287
06.05.2024 13:00;360,41;677,97;60,358;360413,1088;45426,61987
06.05.2024 14:00;354,27;597,45;53,641;354267,3874;4764,202702
06.05.2024 15:00;344,61;416,7;37,878;344614,7995;0
06.05.2024 16:00;407,02;281,85;25,324;407016,037;0
06.05.2024 17:00;446,39;93,995;7,4854;446385,025;0
06.05.2024 18:00;448,2;0;-0,005;448199,6994;0
06.05.2024 19:00;412,94;0;-0,005;412937,8815;0
06.05.2024 20:00;419,05;0;-0,005;419046,0434;0
06.05.2024 21:00;408,46;0;-0,005;408455,4977;0
06.05.2024 22:00;370,74;0;-0,005;370744,7205;0
06.05.2024 23:00;367,06;0;-0,005;367055,481;0
07.05.2024 00:00;357,97;0;-0,005;357974,0372;0
07.05.2024 01:00;357,37;0;-0,005;357372,3755;0
07.05.2024 02:00;349,69;0;-0,005;349687,233;0
07.05.2024 03:00;354,61;0;-0,005;354614,0213;0
07.05.2024 04:00;325,58;0;-0,005;325583,168;0
07.05.2024 05:00;328,32;0;-0,005;328315,8264;0
07.05.2024 06:00;312,89;0;-0,005;312890,4953;714,4879688
07.05.2024 07:00;310,78;66,86;5,8193;310777,6718;15830,01528
07.05.2024 08:00;131,52;190,91;17,589;131523,0598;19367,40001
07.05.2024 09:00;218,99;364,71;33,791;218990,49;35310,34071
07.05.2024 10:00;232,55;486,99;44,635;232547,7295;42834,97935
07.05.2024 11:00;254,23;541,88;49,598;254230,9608;48478,85176
07.05.2024 12:00;263,63;473,27;43,241;263630,0583;42105,30188
07.05.2024 13:00;276,73;365,12;33,355;276733,2954;37981,27698
07.05.2024 14:00;280,84;336,67;30,793;280844,3832;27125,82917
07.05.2024 15:00;293,98;252,63;23,124;293976,7456;4318,576625
07.05.2024 16:00;366,44;187,78;17,001;366441,6504;0
07.05.2024 17:00;376,95;78,435;6,278;376954,2847;0
07.05.2024 18:00;374,3;0;-0,005;374296,5927;0
07.05.2024 19:00;359,67;0;-0,005;359669,4183;0
07.05.2024 20:00;355,06;0;-0,005;355060,2493;0
07.05.2024 21:00;346,91;0;-0,005;346914,3829;0
07.05.2024 22:00;338,95;0;-0,005;338952,9724;0
07.05.2024 23:00;338,62;0;-0,005;338616,6992;0
08.05.2024 00:00;333,12;0;-0,005;333124,4354;0
08.05.2024 01:00;334,23;0;-0,005;334232,3532;0
08.05.2024 02:00;355,44;0;-0,005;355438,0493;0
08.05.2024 03:00;344,27;0;-0,005;344265,3961;0
08.05.2024 04:00;322,84;0;-0,005;322844,6808;0
08.05.2024 05:00;309,79;0;-0,005;309787,0102;0
08.05.2024 06:00;291,68;10,455;0,598;291681,0837;0
08.05.2024 07:00;302,17;279,7;24,417;302170,5093;8283,475647
08.05.2024 08:00;315,78;538,65;49,565;315776,268;39615,27315
08.05.2024 09:00;290,23;766,6;68,696;290228,5767;43101,33111
08.05.2024 10:00;322,05;940,54;81,608;322053,4286;41333,87167
08.05.2024 11:00;365,97;1035,7;87,394;365965,8432;57691,7436
08.05.2024 12:00;365,67;1057,9;88,363;365669,0216;57905,9531
08.05.2024 13:00;386,09;1000,1;84,532;386091,1942;46445,13917
08.05.2024 14:00;358,56;869,37;75,471;358563,0875;28040,29755
08.05.2024 15:00;317,99;670,24;59,843;317986,3434;14516,28826
08.05.2024 16:00;400,8;419,71;37,407;400799,9268;0
08.05.2024 17:00;418,93;160,22;11,86;418928,8406;0
08.05.2024 18:00;419,99;0;-0,005;419990,1276;0
08.05.2024 19:00;402,3;0;-0,005;402302,002;0
08.05.2024 20:00;384,65;0;-0,005;384646,5836;0
08.05.2024 21:00;382,3;0;-0,005;382300,5676;0
08.05.2024 22:00;365,83;0;-0,005;365833,2214;0
08.05.2024 23:00;356,05;0;-0,005;356052,7878;0
09.05.2024 00:00;353,72;0;-0,005;353718,5593;0
09.05.2024 01:00;362,76;0;-0,005;362757,9498;0
09.05.2024 02:00;358,2;0;-0,005;358203,8956;0
09.05.2024 03:00;370,77;0;-0,005;370771,5073;0
09.05.2024 04:00;331,74;0;-0,005;331744,133;0
09.05.2024 05:00;325,6;0;-0,005;325602,7756;0
09.05.2024 06:00;315,84;8,3008;0,4067;315840,5762;0
09.05.2024 07:00;315,96;181,33;16,256;315959,7397;30842,3679
09.05.2024 08:00;318;389,29;36,257;318000,145;47108,83859
09.05.2024 09:00;305,23;598,77;54,892;305229,8889;37430,32464
09.05.2024 10:00;312,78;742,9;66,75;312775,5661;48901,61658
09.05.2024 11:00;329,75;842,3;74,196;329745,9793;57097,10983
09.05.2024 12:00;319,53;859,12;75,189;319533,371;47863,30283
09.05.2024 13:00;301,32;829,37;72,784;301324,8978;41534,46226
09.05.2024 14:00;290,75;731,16;65,066;290751,6403;24839,91556
09.05.2024 15:00;288,88;576,63;52,201;288876,2817;0
09.05.2024 16:00;348,73;366,9;32,895;348732,5974;0
09.05.2024 17:00;365,06;140,88;10,533;365055,7175;0
09.05.2024 18:00;354,36;0;-0,005;354359,848;0
09.05.2024 19:00;344,68;0;-0,005;344677,681;0
09.05.2024 20:00;332,74;0;-0,005;332741,7755;0
09.05.2024 21:00;320,66;0;-0,005;320660,6293;0
09.05.2024 22:00;310,89;0;-0,005;310892,2424;0
09.05.2024 23:00;306,92;0;-0,005;306919,0063;0
10.05.2024 00:00;303,56;0;-0,005;303555,9311;0
10.05.2024 01:00;309,6;0;-0,005;309599,6399;0
10.05.2024 02:00;327,25;0;-0,005;327249,8474;0
10.05.2024 03:00;319,28;0;-0,005;319279,6478;0
10.05.2024 04:00;281,68;0;-0,005;281684,6848;0
10.05.2024 05:00;271,87;0;-0,005;271865,8371;0
10.05.2024 06:00;270,67;0;-0,005;270665,5502;0
10.05.2024 07:00;276,38;287,85;25,013;276376,03;5870,750312
10.05.2024 08:00;303,94;562,86;51,258;303940,0406;0
10.05.2024 09:00;300,44;746,82;66,618;300443,5272;39497,10808
10.05.2024 10:00;299,69;875,94;76,191;299693,0389;25425,83833
10.05.2024 11:00;336,33;560,56;50,716;336327,2552;20604,50155
10.05.2024 12:00;345;729,29;64,578;344998,764;42727,55407
10.05.2024 13:00;340,35;561,85;50,673;340348,2971;43766,17023
10.05.2024 14:00;325,81;424,28;38,627;325810,9665;28577,05236
10.05.2024 15:00;300,43;196,57;17,847;300434,0591;14661,4568
10.05.2024 16:00;373,91;147,89;13,302;373910,7056;0
10.05.2024 17:00;395,33;67,99;5,5228;395330,4367;0
10.05.2024 18:00;396,51;0;-0,005;396512,1918;0
10.05.2024 19:00;388,92;0;-0,005;388921,4096;0
10.05.2024 20:00;375,13;0;-0,005;375126,7319;0
10.05.2024 21:00;367,86;0;-0,005;367858,0246;0
10.05.2024 22:00;355,12;0;-0,005;355117,0197;0
10.05.2024 23:00;348,61;0;-0,005;348612,3352;0
11.05.2024 00:00;345,99;0;-0,005;345986,6943;0
11.05.2024 01:00;347,18;0;-0,005;347182,6248;0
11.05.2024 02:00;363,18;0;-0,005;363184,9594;0
11.05.2024 03:00;346,54;0;-0,005;346538,6963;0
11.05.2024 04:00;304,49;0;-0,005;304490,4099;0
11.05.2024 05:00;289,61;0;-0,005;289608,5129;0
11.05.2024 06:00;305,86;9,5507;0,518;305856,3156;0
11.05.2024 07:00;302,25;27,976;2,1779;302248,3063;18396,19884
11.05.2024 08:00;284,26;196,26;18,237;284264,286;35058,25939
11.05.2024 09:00;234,35;567,16;52,164;234350,6508;46441,0489
11.05.2024 10:00;254,01;552,32;50,711;254006,9847;49820,5444
11.05.2024 11:00;280,57;270,85;25,032;280573,1583;52024,69276
11.05.2024 12:00;356,39;530,91;48,761;356392,9138;47311,20993
11.05.2024 13:00;350,66;242,54;22,356;350656,4865;33063,44103
11.05.2024 14:00;325,39;503,33;46,261;325391,777;28060,05502
11.05.2024 15:00;306,26;642,22;58,078;306260,3073;1330,396269
11.05.2024 16:00;378,85;436,58;39,144;378850,1663;0
11.05.2024 17:00;410,48;172,91;12,91;410483,7189;0
11.05.2024 18:00;408,61;0;-0,005;408605,1636;0
11.05.2024 19:00;414,22;0;-0,005;414224,8764;0
11.05.2024 20:00;404,52;0;-0,005;404517,9214;0
11.05.2024 21:00;378,13;0;-0,005;378133,6823;0
11.05.2024 22:00;369,05;0;-0,005;369048,1415;0
11.05.2024 23:00;363,89;0;-0,005;363892,5171;0
12.05.2024 00:00;360,08;0;-0,005;360078,6285;0
12.05.2024 01:00;361,04;0;-0,005;361037,3077;0
12.05.2024 02:00;345,31;0;-0,005;345307,2662;0
12.05.2024 03:00;350,35;0;-0,005;350345,6726;0
12.05.2024 04:00;321,72;0;-0,005;321715,0269;0
12.05.2024 05:00;285,47;0;-0,005;285468,7729;0
12.05.2024 06:00;188,77;0;-0,005;188772,0261;19015,15274
12.05.2024 07:00;192,37;55,06;4,696;192369,1788;28356,63778
12.05.2024 08:00;197,29;117,01;10,592;197294,96;46113,53886
12.05.2024 09:00;208,16;337,31;31,294;208155,6053;53421,63558
12.05.2024 10:00;229,56;416,11;38,367;229560,0395;46680,36635
12.05.2024 11:00;296,39;521,2;47,602;296389,183;37367,45033
12.05.2024 12:00;330,43;461,89;42,241;330433,5556;21556,71666
12.05.2024 13:00;354,65;363,13;33,222;354646,3928;7954,438928
12.05.2024 14:00;340,69;265,65;24,375;340692,2684;1248,15921
12.05.2024 15:00;315,04;209,4;19,163;315044,7006;0
12.05.2024 16:00;379,87;50,799;4,2499;379870,9564;0
12.05.2024 17:00;419,49;9,7364;0,5144;419494,3848;0
12.05.2024 18:00;414,19;0;-0,005;414194,6182;0
12.05.2024 19:00;415,65;0;-0,005;415650,1236;0
12.05.2024 20:00;406,45;0;-0,005;406447,0825;0
12.05.2024 21:00;393,94;0;-0,005;393936,348;0
12.05.2024 22:00;392,44;0;-0,005;392438,0722;0
12.05.2024 23:00;378,76;0;-0,005;378761,3525;0
13.05.2024 00:00;378,16;0;-0,005;378160,2478;0
13.05.2024 01:00;379,84;0;-0,005;379836,1206;0
13.05.2024 02:00;384,11;0;-0,005;384110,0082;0
13.05.2024 03:00;382,16;0;-0,005;382157,0053;0
13.05.2024 04:00;336,28;0;-0,005;336283,577;0
13.05.2024 05:00;324,83;0;-0,005;324827,3621;0
13.05.2024 06:00;310,91;0;-0,005;310909,5459;10829,18635
13.05.2024 07:00;304,42;93,768;8,3698;304419,4794;33344,55719
13.05.2024 08:00;305,11;179,04;16,552;305114,0137;51930,01319
13.05.2024 09:00;330,62;208,77;19,39;330616,7374;58770,23736
13.05.2024 10:00;347,32;450,55;41,729;347323,7839;56739,0638
13.05.2024 11:00;356,98;742,65;66,527;356975,1587;52866,30679
13.05.2024 12:00;361,58;453,77;41,694;361582,6263;43252,6448
13.05.2024 13:00;365,98;370,54;33,999;365982,3608;40437,8243
13.05.2024 14:00;358,84;360,25;33,24;358840,1566;27826,57246
13.05.2024 15:00;362,3;693,71;62,089;362304,3594;14540,4987
13.05.2024 16:00;449,27;381,39;34,319;449268,9438;0
13.05.2024 17:00;464,47;118,96;9,0478;464466,2552;0
13.05.2024 18:00;455,76;0;-0,005;455759,4528;0
13.05.2024 19:00;452,04;0;-0,005;452037,4146;0
13.05.2024 20:00;448,4;0;-0,005;448395,7062;0
13.05.2024 21:00;436,37;0;-0,005;436371,8185;0
13.05.2024 22:00;424,11;0;-0,005;424114,8224;0
13.05.2024 23:00;413,52;0;-0,005;413515,1901;0
14.05.2024 00:00;405,21;0;-0,005;405212,7228;0
14.05.2024 01:00;402,74;0;-0,005;402742,5919;0
14.05.2024 02:00;399,38;0;-0,005;399384,2926;0
14.05.2024 03:00;401,35;0;-0,005;401345,3598;0
14.05.2024 04:00;368,03;0;-0,005;368025,177;0
14.05.2024 05:00;357,47;0;-0,005;357466,7969;0
14.05.2024 06:00;349,89;10,22;0,575;349888,4354;0
14.05.2024 07:00;352,69;242,69;21,273;352694,5648;6797,887922
14.05.2024 08:00;361,52;453,55;41,826;361521,759;41122,92151
14.05.2024 09:00;326,44;661,04;59,734;326439,2624;47830,54331
14.05.2024 10:00;345,75;797,3;70,476;345751,358;46828,60241
14.05.2024 11:00;393,71;909,66;78,366;393713,9969;51051,67523
14.05.2024 12:00;384,22;926,66;79,246;384216,7664;41619,88113
14.05.2024 13:00;372,26;866,98;74,739;372256,691;35526,16579
14.05.2024 14:00;344,19;719,46;63,39;344194,1223;22908,31958
14.05.2024 15:00;320,9;540,57;48,618;320901,3443;0
14.05.2024 16:00;400,02;335,55;29,91;400023,9792;0
14.05.2024 17:00;427,22;123,39;9,2579;427224,4415;0
14.05.2024 18:00;430,48;0;-0,005;430481,6666;0
14.05.2024 19:00;390,29;0;-0,005;390293,4113;0
14.05.2024 20:00;386,36;0;-0,005;386358,8486;0
14.05.2024 21:00;370,58;0;-0,005;370579,5288;0
14.05.2024 22:00;361,26;0;-0,005;361264,9307;0
14.05.2024 23:00;355,51;0;-0,005;355505,6381;0
15.05.2024 00:00;350,73;0;-0,005;350728,7598;0
15.05.2024 01:00;358,92;0;-0,005;358924,8352;0
15.05.2024 02:00;374,16;0;-0,005;374157,6385;0
15.05.2024 03:00;365,82;0;-0,005;365822,0062;0
15.05.2024 04:00;332,71;0;-0,005;332713,3484;0
15.05.2024 05:00;328,89;0;-0,005;328892,8604;0
15.05.2024 06:00;303,13;11,402;0,6791;303131,3477;0
15.05.2024 07:00;291,31;227,85;20,045;291313,6063;3291,745259
15.05.2024 08:00;291,1;435,09;40,259;291096,7102;12310,30829
15.05.2024 09:00;287,55;653,73;59,324;287553,1998;25421,85675
15.05.2024 10:00;311,38;789,5;70,133;311384,7961;45518,90461
15.05.2024 11:00;318,36;868,32;75,786;318355,0949;42931,74915
15.05.2024 12:00;329,93;894,87;77,46;329932,0297;34471,53035
15.05.2024 13:00;310,6;814,24;71,245;310599,9451;24560,92705
15.05.2024 14:00;291,72;675,39;60,239;291718,9026;18718,38454
15.05.2024 15:00;271,51;492,47;44,758;271506,3705;14184,34389
15.05.2024 16:00;345,61;299,85;26,96;345612,175;1863,841473
15.05.2024 17:00;353,92;99,301;7,6793;353923,7366;0
15.05.2024 18:00;363,6;0;-0,005;363598,2437;0
15.05.2024 19:00;366,94;0;-0,005;366943,2068;0
15.05.2024 20:00;360,11;0;-0,005;360111,7096;0
15.05.2024 21:00;346,87;0;-0,005;346872,0016;0
15.05.2024 22:00;344,84;0;-0,005;344841,5985;0
15.05.2024 23:00;333,1;0;-0,005;333098,9685;0
16.05.2024 00:00;329,89;0;-0,005;329889,2136;0
16.05.2024 01:00;339,55;0;-0,005;339550,6821;0
16.05.2024 02:00;338,99;0;-0,005;338989,5554;0
16.05.2024 03:00;339,82;0;-0,005;339819,8395;0
16.05.2024 04:00;290,46;0;-0,005;290464,9963;0
16.05.2024 05:00;301,18;0;-0,005;301175,5371;0
16.05.2024 06:00;302,93;0;-0,005;302927,1545;19669,5794
16.05.2024 07:00;294,36;17,215;1,1659;294363,6017;20155,50036
16.05.2024 08:00;302,08;35,995;2,8711;302076,3168;39063,86194
16.05.2024 09:00;308,81;53,845;4,5353;308814,8727;52309,1989
16.05.2024 10:00;319,85;67,617;5,8351;319851,0895;50633,48562
16.05.2024 11:00;357,55;78,038;6,8333;357550,9796;52611,63
16.05.2024 12:00;371,97;74,712;6,5124;371971,2982;42862,19973
16.05.2024 13:00;366,77;70,112;6,0821;366769,1727;36178,07696
16.05.2024 14:00;343,31;59,887;5,127;343310,524;28287,4244
16.05.2024 15:00;313,12;45,264;3,7424;313119,9036;0
16.05.2024 16:00;402,93;26,241;1,9874;402931,2134;0
16.05.2024 17:00;430,83;8,4785;0,4036;430829,4678;0
16.05.2024 18:00;436,37;0;-0,005;436365,921;0
16.05.2024 19:00;415,48;0;-0,005;415481,4987;0
16.05.2024 20:00;399,27;0;-0,005;399274,292;0
16.05.2024 21:00;384,03;0;-0,005;384033,5083;0
16.05.2024 22:00;375,13;0;-0,005;375131,8436;0
16.05.2024 23:00;369,47;0;-0,005;369467,5293;0
17.05.2024 00:00;372,44;0;-0,005;372437,7136;0
