;temp_air;relative_humidity;wind_speed;wind_direction;pressure
2024-01-18 02:00:00;23,62;96,2;0,9;102,0;100680,0
2024-01-18 03:00:00;23,58;96,2;0,9;135,0;100690,0
2024-01-18 04:00:00;23,57;96,2;0,9;144,0;100700,0
2024-01-18 05:00:00;23,54;96,2;0,9;137,0;100620,0
2024-01-18 06:00:00;23,5;99,4;0,97;117,0;100550,0
2024-01-18 07:00:00;23,59;96,2;0,83;83,0;100480,0
2024-01-18 08:00:00;23,56;96,2;0,41;75,0;100460,0
2024-01-18 09:00:00;23,53;96,2;0,41;106,0;100470,0
2024-01-18 10:00:00;23,42;99,4;0,62;139,0;100520,0
2024-01-18 11:00:00;23,67;99,4;0,76;138,0;100610,0
2024-01-18 12:00:00;25,54;90,2;1,03;110,0;100680,0
2024-01-18 13:00:00;25,98;90,2;0,97;84,0;100730,0
2024-01-18 14:00:00;26,97;90,25;0,76;78,0;100750,0
2024-01-18 15:00:00;28,72;76,95;0,9;60,0;100680,0
2024-01-18 16:00:00;27,35;84,65;0,76;70,0;100550,0
2024-01-18 17:00:00;27,78;82,05;1,59;82,0;100520,0
2024-01-18 18:00:00;26,17;87,35;1,45;59,0;100370,0
2024-01-18 19:00:00;27,16;81,95;0,97;61,0;100310,0
2024-01-18 20:00:00;27,41;81,95;1,38;30,0;100270,0
2024-01-18 21:00:00;26,29;84,55;1,17;39,0;100210,0
2024-01-18 22:00:00;25,92;87,3;0,62;40,0;100210,0
2024-01-18 23:00:00;25,47;90,2;0,48;95,0;100240,0
2024-01-19 00:00:00;25,18;90,2;0,97;82,0;100350,0
2024-01-19 01:00:00;24,95;93,15;0,9;77,0;100470,0
2024-01-19 02:00:00;24,71;93,15;0,83;91,0;100580,0
2024-01-19 03:00:00;24,42;96,2;0,83;106,0;100630,0
2024-01-19 04:00:00;24,15;96,2;0,76;128,0;100630,0
2024-01-19 05:00:00;23,98;99,4;0,69;131,0;100550,0
2024-01-19 06:00:00;23,97;99,4;0,83;140,0;100470,0
2024-01-19 07:00:00;24,24;96,2;1,1;158,0;100370,0
2024-01-19 08:00:00;24,13;96,2;1,1;170,0;100350,0
2024-01-19 09:00:00;24,01;99,4;1,1;180,0;100410,0
2024-01-19 10:00:00;23,87;99,4;1,03;186,0;100440,0
2024-01-19 11:00:00;23,95;99,4;0,69;160,0;100520,0
2024-01-19 12:00:00;24,96;93,15;1,03;135,0;100580,0
2024-01-19 13:00:00;26,07;84,55;0,62;112,0;100630,0
2024-01-19 14:00:00;27,6;79,4;0,55;94,0;100640,0
2024-01-19 15:00:00;29,06;79,5;0,55;100,0;100600,0
2024-01-19 16:00:00;30,29;67,8;0,9;86,0;100450,0
2024-01-19 17:00:00;30,19;67,8;1,31;106,0;100280,0
2024-01-19 18:00:00;30,48;67,8;1,03;97,0;100140,0
2024-01-19 19:00:00;30,23;70,0;1,17;80,0;100090,0
2024-01-19 20:00:00;30,27;65,6;1,1;68,0;100000,0
2024-01-19 21:00:00;27,62;74,4;1,31;65,0;99990,0
2024-01-19 22:00:00;26,38;87,35;0,48;10,0;100030,0
2024-01-19 23:00:00;26,44;87,35;1,03;8,0;100090,0
2024-01-20 00:00:00;26,12;87,35;1,31;359,0;100230,0
2024-01-20 01:00:00;25,89;90,2;1,24;5,0;100310,0
2024-01-20 02:00:00;25,75;90,2;1,1;14,0;100420,0
2024-01-20 03:00:00;25,39;93,15;0,76;24,0;100450,0
2024-01-20 04:00:00;25,46;93,15;0,55;21,0;100430,0
2024-01-20 05:00:00;25,14;90,2;0,55;2,0;100350,0
2024-01-20 06:00:00;25,17;90,2;0,48;14,0;100280,0
2024-01-20 07:00:00;25,57;93,2;0,21;44,0;100190,0
2024-01-20 08:00:00;25,39;93,15;0,41;101,0;100200,0
2024-01-20 09:00:00;24,78;96,2;0,55;100,0;100230,0
2024-01-20 10:00:00;24,53;96,2;0,55;100,0;100280,0
2024-01-20 11:00:00;24,66;96,2;0,34;128,0;100380,0
2024-01-20 12:00:00;26,13;90,25;0,21;108,0;100460,0
2024-01-20 13:00:00;27,42;84,65;0,55;81,0;100520,0
2024-01-20 14:00:00;29,2;77,0;1,03;69,0;100540,0
2024-01-20 15:00:00;30,79;65,7;1,66;51,0;100470,0
2024-01-20 16:00:00;30,41;67,8;1,86;40,0;100300,0
2024-01-20 17:00:00;31,0;65,7;1,38;53,0;100180,0
2024-01-20 18:00:00;31,18;63,7;1,45;52,0;100030,0
2024-01-20 19:00:00;30,16;67,8;1,45;73,0;99940,0
2024-01-20 20:00:00;29,47;74,55;1,03;82,0;99870,0
2024-01-20 21:00:00;29,55;74,55;0,97;62,0;99850,0
2024-01-20 22:00:00;28,35;84,7;0,69;61,0;99900,0
2024-01-20 23:00:00;27,77;84,7;0,69;67,0;100020,0
2024-01-21 00:00:00;27,47;87,45;1,1;112,0;100160,0
2024-01-21 01:00:00;27,04;90,25;1,03;118,0;100250,0
2024-01-21 02:00:00;26,78;90,25;1,17;127,0;100370,0
2024-01-21 03:00:00;26,53;93,2;1,31;123,0;100420,0
2024-01-21 04:00:00;26,33;93,2;1,31;130,0;100410,0
2024-01-21 05:00:00;26,03;96,25;1,31;135,0;100350,0
2024-01-21 06:00:00;25,8;93,2;1,03;135,0;100270,0
2024-01-21 07:00:00;25,8;96,25;0,76;116,0;100160,0
2024-01-21 08:00:00;26,11;90,25;0,41;107,0;100100,0
2024-01-21 09:00:00;25,78;93,2;0,48;156,0;100160,0
2024-01-21 10:00:00;25,42;96,25;0,97;152,0;100210,0
2024-01-21 11:00:00;25,14;96,25;1,1;151,0;100320,0
2024-01-21 12:00:00;25,74;90,2;1,24;121,0;100450,0
2024-01-21 13:00:00;26,13;90,25;1,38;115,0;100520,0
2024-01-21 14:00:00;26,89;90,25;1,31;105,0;100550,0
2024-01-21 15:00:00;27,77;87,5;1,31;99,0;100470,0
2024-01-21 16:00:00;28,95;79,5;1,86;83,0;100340,0
2024-01-21 17:00:00;26,83;84,6;1,38;107,0;100290,0
2024-01-21 18:00:00;28,17;82,05;0,97;125,0;100120,0
2024-01-21 19:00:00;27,51;87,45;0,62;97,0;100120,0
2024-01-21 20:00:00;26,84;87,4;0,76;81,0;100050,0
2024-01-21 21:00:00;26,05;84,55;1,72;71,0;100090,0
2024-01-21 22:00:00;25,29;93,15;0,76;78,0;100150,0
2024-01-21 23:00:00;25,24;90,2;1,1;118,0;100190,0
2024-01-22 00:00:00;25,15;90,2;1,1;159,0;100280,0
2024-01-22 01:00:00;25,0;93,15;1,31;159,0;100400,0
2024-01-22 02:00:00;24,84;96,2;1,31;167,0;100520,0
2024-01-22 03:00:00;24,68;96,2;1,38;172,0;100540,0
2024-01-22 04:00:00;24,51;99,4;1,45;167,0;100560,0
2024-01-22 05:00:00;24,25;96,2;1,38;166,0;100490,0
2024-01-22 06:00:00;24,06;96,2;1,31;171,0;100410,0
2024-01-22 07:00:00;24,24;96,2;1,03;164,0;100300,0
2024-01-22 08:00:00;24,18;96,2;1,1;148,0;100260,0
2024-01-22 09:00:00;24,15;96,2;1,24;144,0;100300,0
2024-01-22 10:00:00;24,11;96,2;1,1;153,0;100320,0
2024-01-22 11:00:00;24,04;96,2;1,17;150,0;100440,0
2024-01-22 12:00:00;24,17;99,4;1,24;143,0;100520,0
2024-01-22 13:00:00;24,51;99,4;1,03;134,0;100610,0
2024-01-22 14:00:00;24,85;99,4;1,1;126,0;100620,0
2024-01-22 15:00:00;25,12;96,25;1,03;118,0;100570,0
2024-01-22 16:00:00;25,7;90,2;1,31;109,0;100470,0
2024-01-22 17:00:00;27,0;84,6;0,62;114,0;100310,0
2024-01-22 18:00:00;27,95;76,85;0,48;52,0;100140,0
2024-01-22 19:00:00;29,27;67,6;1,31;39,0;100110,0
2024-01-22 20:00:00;28,98;69,75;1,1;43,0;100070,0
2024-01-22 21:00:00;28,32;76,85;0,41;82,0;100070,0
2024-01-22 22:00:00;27,74;82,05;0,62;130,0;100130,0
2024-01-22 23:00:00;27,36;81,95;1,17;151,0;100210,0
2024-01-23 00:00:00;26,93;84,6;1,24;157,0;100290,0
2024-01-23 01:00:00;26,56;84,6;1,45;154,0;100410,0
2024-01-23 02:00:00;26,19;87,35;1,52;147,0;100490,0
2024-01-23 03:00:00;25,87;87,3;1,45;143,0;100510,0
2024-01-23 04:00:00;25,54;87,3;1,52;140,0;100490,0
2024-01-23 05:00:00;25,27;90,2;1,31;142,0;100410,0
2024-01-23 06:00:00;25,01;93,15;1,24;140,0;100340,0
2024-01-23 07:00:00;24,25;93,1;1,38;144,0;100290,0
2024-01-23 08:00:00;23,97;96,2;1,45;148,0;100270,0
2024-01-23 09:00:00;23,86;96,2;1,24;162,0;100290,0
2024-01-23 10:00:00;23,81;96,2;1,17;171,0;100320,0
2024-01-23 11:00:00;23,85;96,2;1,17;167,0;100400,0
2024-01-23 12:00:00;24,1;93,1;1,45;158,0;100490,0
2024-01-23 13:00:00;25,14;87,3;1,1;154,0;100560,0
2024-01-23 14:00:00;26,34;84,55;1,03;153,0;100540,0
2024-01-23 15:00:00;26,82;81,9;0,97;162,0;100510,0
2024-01-23 16:00:00;27,54;81,95;0,76;181,0;100390,0
2024-01-23 17:00:00;28,6;76,95;1,03;197,0;100260,0
2024-01-23 18:00:00;29,98;72,25;1,45;195,0;100090,0
2024-01-23 19:00:00;30,65;63,6;0,14;128,0;100010,0
2024-01-23 20:00:00;29,12;77,0;0,28;41,0;99930,0
2024-01-23 21:00:00;27,43;87,45;0,14;104,0;99950,0
2024-01-23 22:00:00;26,52;87,35;0,55;141,0;100060,0
2024-01-23 23:00:00;25,65;90,2;1,24;146,0;100180,0
2024-01-24 00:00:00;24,8;93,15;1,31;154,0;100220,0
2024-01-24 01:00:00;24,56;93,15;1,17;99,0;100320,0
2024-01-24 02:00:00;24,45;96,2;1,31;88,0;100390,0
2024-01-24 03:00:00;24,37;96,2;1,24;96,0;100410,0
2024-01-24 04:00:00;24,33;96,2;1,24;110,0;100380,0
2024-01-24 05:00:00;24,36;96,2;1,1;126,0;100320,0
2024-01-24 06:00:00;24,27;96,2;1,1;135,0;100250,0
2024-01-24 07:00:00;23,75;96,2;1,17;119,0;100230,0
2024-01-24 08:00:00;23,62;96,2;1,45;122,0;100200,0
2024-01-24 09:00:00;23,67;96,2;1,45;123,0;100190,0
2024-01-24 10:00:00;23,6;96,2;1,38;125,0;100250,0
2024-01-24 11:00:00;23,65;96,2;1,59;126,0;100350,0
2024-01-24 12:00:00;24,1;93,1;1,86;117,0;100430,0
2024-01-24 13:00:00;25,05;87,3;1,45;103,0;100470,0
2024-01-24 14:00:00;25,76;90,2;0,97;93,0;100500,0
2024-01-24 15:00:00;26,59;84,6;1,17;84,0;100470,0
2024-01-24 16:00:00;27,46;81,95;1,38;76,0;100400,0
2024-01-24 17:00:00;28,03;76,85;1,79;64,0;100160,0
2024-01-24 18:00:00;29,22;74,55;1,38;51,0;100070,0
2024-01-24 19:00:00;29,57;67,7;2,34;69,0;99960,0
2024-01-24 20:00:00;29,42;69,85;2,14;72,0;99900,0
2024-01-24 21:00:00;28,82;74,5;1,45;72,0;99850,0
2024-01-24 22:00:00;27,82;79,4;0,97;92,0;99870,0
2024-01-24 23:00:00;27,14;81,95;1,45;97,0;99920,0
2024-01-25 00:00:00;26,61;84,6;1,59;95,0;100000,0
2024-01-25 01:00:00;26,18;84,55;1,66;109,0;100180,0
2024-01-25 02:00:00;25,84;87,3;1,31;115,0;100310,0
2024-01-25 03:00:00;25,61;87,3;1,31;126,0;100350,0
2024-01-25 04:00:00;25,45;93,15;1,31;144,0;100400,0
2024-01-25 05:00:00;25,18;93,15;1,38;135,0;100350,0
2024-01-25 06:00:00;24,98;93,15;1,17;131,0;100270,0
2024-01-25 07:00:00;25,09;90,2;1,31;119,0;100190,0
2024-01-25 08:00:00;24,97;93,15;1,24;114,0;100150,0
2024-01-25 09:00:00;24,87;93,15;1,24;112,0;100170,0
2024-01-25 10:00:00;24,77;93,15;1,31;117,0;100200,0
2024-01-25 11:00:00;24,87;93,15;1,17;121,0;100270,0
2024-01-25 12:00:00;26,34;84,55;1,93;111,0;100370,0
2024-01-25 13:00:00;27,87;76,85;2,55;99,0;100430,0
2024-01-25 14:00:00;29,07;72,15;2,0;92,0;100440,0
2024-01-25 15:00:00;30,21;70,0;1,79;87,0;100430,0
2024-01-25 16:00:00;30,82;65,7;1,45;77,0;100310,0
2024-01-25 17:00:00;29,97;67,7;2,0;62,0;100200,0
2024-01-25 18:00:00;27,79;76,85;2,62;70,0;100160,0
2024-01-25 19:00:00;28,17;76,85;1,31;83,0;100010,0
2024-01-25 20:00:00;28,62;74,5;1,17;89,0;99900,0
2024-01-25 21:00:00;28,78;74,5;1,66;70,0;99830,0
2024-01-25 22:00:00;27,98;79,4;1,24;62,0;99910,0
2024-01-25 23:00:00;27,16;81,95;1,17;68,0;100050,0
2024-01-26 00:00:00;26,76;84,6;1,17;98,0;100250,0
2024-01-26 01:00:00;26,28;87,35;1,45;93,0;100370,0
2024-01-26 02:00:00;25,94;90,2;1,31;87,0;100450,0
2024-01-26 03:00:00;25,79;90,2;1,1;94,0;100450,0
2024-01-26 04:00:00;25,68;90,2;1,03;124,0;100430,0
2024-01-26 05:00:00;25,53;90,2;1,03;135,0;100370,0
2024-01-26 06:00:00;25,37;93,15;1,17;144,0;100310,0
2024-01-26 07:00:00;24,85;96,2;1,24;136,0;100200,0
2024-01-26 08:00:00;24,61;93,15;1,24;125,0;100180,0
2024-01-26 09:00:00;24,44;93,1;0,9;136,0;100190,0
2024-01-26 10:00:00;24,25;93,1;1,03;106,0;100240,0
2024-01-26 11:00:00;23,89;99,4;0,69;110,0;100340,0
2024-01-26 12:00:00;24,92;99,4;0,41;98,0;100470,0
2024-01-26 13:00:00;24,68;96,2;0,48;107,0;100540,0
2024-01-26 14:00:00;25,73;96,25;0,28;113,0;100540,0
2024-01-26 15:00:00;26,32;93,2;0,62;94,0;100480,0
2024-01-26 16:00:00;27,31;90,3;0,76;76,0;100380,0
2024-01-26 17:00:00;27,14;90,3;0,62;54,0;100270,0
2024-01-26 18:00:00;27,18;90,3;0,28;43,0;100120,0
2024-01-26 19:00:00;26,02;90,2;0,55;136,0;100130,0
2024-01-26 20:00:00;26,3;87,35;0,55;147,0;100060,0
2024-01-26 21:00:00;26,35;87,35;0,62;155,0;100010,0
2024-01-26 22:00:00;26,14;87,35;0,62;155,0;100020,0
2024-01-26 23:00:00;25,88;90,2;0,9;205,0;100100,0
2024-01-27 00:00:00;25,51;93,15;0,48;201,0;100170,0
2024-01-27 01:00:00;25,33;93,15;0,9;171,0;100280,0
2024-01-27 02:00:00;25,07;93,15;1,03;177,0;100370,0
2024-01-27 03:00:00;24,85;93,15;0,97;147,0;100400,0
2024-01-27 04:00:00;24,74;93,15;1,1;140,0;100400,0
2024-01-27 05:00:00;24,58;93,15;1,03;150,0;100320,0
2024-01-27 06:00:00;24,34;96,2;0,83;148,0;100240,0
2024-01-27 07:00:00;24,14;96,2;0,9;147,0;100160,0
2024-01-27 08:00:00;24,06;96,2;0,76;165,0;100150,0
2024-01-27 09:00:00;24,05;96,2;0,62;165,0;100160,0
2024-01-27 10:00:00;24,02;96,2;0,55;151,0;100230,0
2024-01-27 11:00:00;24,16;96,2;0,48;132,0;100300,0
2024-01-27 12:00:00;24,95;93,15;0,9;101,0;100430,0
2024-01-27 13:00:00;26,5;87,35;0,76;68,0;100450,0
2024-01-27 14:00:00;27,77;82,05;0,62;65,0;100450,0
2024-01-27 15:00:00;29,17;77,0;0,76;60,0;100400,0
2024-01-27 16:00:00;29,8;69,95;1,03;40,0;100300,0
2024-01-27 17:00:00;28,14;79,4;1,45;26,0;100200,0
2024-01-27 18:00:00;26,82;84,6;0,9;32,0;100140,0
2024-01-27 19:00:00;29,83;67,7;0,97;353,0;99980,0
2024-01-27 20:00:00;28,32;76,85;0,97;50,0;99890,0
2024-01-27 21:00:00;27,49;79,35;1,24;89,0;99850,0
2024-01-27 22:00:00;26,66;81,9;1,1;101,0;99930,0
2024-01-27 23:00:00;26,25;84,55;1,24;93,0;100020,0
2024-01-28 00:00:00;25,79;87,3;1,24;100,0;100150,0
2024-01-28 01:00:00;25,59;90,2;0,97;122,0;100260,0
2024-01-28 02:00:00;25,25;93,15;0,76;138,0;100380,0
2024-01-28 03:00:00;25,22;93,15;1,24;140,0;100380,0
2024-01-28 04:00:00;24,92;96,2;1,31;146,0;100380,0
2024-01-28 05:00:00;24,85;96,2;1,03;156,0;100310,0
2024-01-28 06:00:00;24,67;96,2;0,9;158,0;100240,0
2024-01-28 07:00:00;24,68;96,2;1,31;147,0;100140,0
2024-01-28 08:00:00;24,57;96,2;1,24;143,0;100110,0
2024-01-28 09:00:00;24,56;96,2;1,24;134,0;100140,0
2024-01-28 10:00:00;24,56;96,2;1,31;121,0;100200,0
2024-01-28 11:00:00;24,73;96,2;1,31;112,0;100290,0
2024-01-28 12:00:00;25,61;90,2;2,07;106,0;100350,0
2024-01-28 13:00:00;26,23;87,35;2,28;97,0;100400,0
2024-01-28 14:00:00;27,12;81,95;2,21;90,0;100390,0
2024-01-28 15:00:00;28,09;76,85;2,21;91,0;100330,0
2024-01-28 16:00:00;29,39;69,85;2,28;88,0;100240,0
2024-01-28 17:00:00;30,0;67,7;2,21;83,0;100100,0
2024-01-28 18:00:00;30,36;67,8;2,14;76,0;99950,0
2024-01-28 19:00:00;28,68;72,1;2,14;83,0;99920,0
2024-01-28 20:00:00;28,65;72,1;1,45;86,0;99870,0
2024-01-28 21:00:00;27,76;79,4;0,41;122,0;99820,0
2024-01-28 22:00:00;27,29;87,45;0,14;165,0;99840,0
2024-01-28 23:00:00;26,93;90,25;0,76;139,0;99980,0
2024-01-29 00:00:00;26,69;87,4;1,31;170,0;100060,0
2024-01-29 01:00:00;26,38;90,25;1,17;158,0;100120,0
2024-01-29 02:00:00;26,12;90,25;1,45;146,0;100200,0
2024-01-29 03:00:00;25,86;90,2;1,31;135,0;100240,0
2024-01-29 04:00:00;25,79;90,2;1,17;119,0;100190,0
2024-01-29 05:00:00;25,69;90,2;1,1;127,0;100150,0
2024-01-29 06:00:00;25,54;90,2;1,1;126,0;100100,0
2024-01-29 07:00:00;25,42;93,15;1,17;153,0;100050,0
2024-01-29 08:00:00;25,21;93,15;1,31;122,0;100030,0
2024-01-29 09:00:00;25,08;93,15;1,31;114,0;100040,0
2024-01-29 10:00:00;25,02;93,15;1,38;115,0;100060,0
2024-01-29 11:00:00;25,07;93,15;1,31;119,0;100120,0
2024-01-29 12:00:00;25,8;90,2;1,45;117,0;100190,0
2024-01-29 13:00:00;27,23;81,95;1,17;112,0;100270,0
2024-01-29 14:00:00;28,88;76,95;0,83;99,0;100270,0
2024-01-29 15:00:00;30,22;70,0;1,31;77,0;100230,0
2024-01-29 16:00:00;31,12;63,7;1,86;67,0;100130,0
2024-01-29 17:00:00;31,41;63,7;1,79;59,0;100000,0
2024-01-29 18:00:00;31,47;63,7;1,72;47,0;99850,0
2024-01-29 19:00:00;31,82;61,75;1,59;57,0;99840,0
2024-01-29 20:00:00;31,11;63,7;1,66;41,0;99720,0
2024-01-29 21:00:00;29,2;74,55;0,48;70,0;99770,0
2024-01-29 22:00:00;28,18;82,05;0,9;126,0;99820,0
2024-01-29 23:00:00;27,73;82,05;1,03;98,0;99870,0
2024-01-30 00:00:00;27,2;84,65;1,24;82,0;99970,0
2024-01-30 01:00:00;26,89;87,4;1,17;98,0;100120,0
2024-01-30 02:00:00;26,63;87,4;1,31;122,0;100170,0
2024-01-30 03:00:00;26,31;90,25;1,38;138,0;100210,0
2024-01-30 04:00:00;26,02;90,2;1,38;144,0;100220,0
2024-01-30 05:00:00;25,83;90,2;1,31;147,0;100180,0
2024-01-30 06:00:00;25,71;90,2;1,31;146,0;100130,0
2024-01-30 07:00:00;25,45;93,15;1,38;139,0;100020,0
2024-01-30 08:00:00;25,28;93,15;1,31;136,0;99990,0
2024-01-30 09:00:00;25,19;93,15;1,24;134,0;100000,0
2024-01-30 10:00:00;25,1;93,15;1,24;138,0;100080,0
2024-01-30 11:00:00;25,07;96,25;1,17;142,0;100150,0
2024-01-30 12:00:00;26,17;90,25;1,93;129,0;100250,0
2024-01-30 13:00:00;27,65;82,05;1,93;113,0;100320,0
2024-01-30 14:00:00;29,15;79,55;1,79;104,0;100320,0
2024-01-30 15:00:00;30,44;77,15;1,86;100,0;100300,0
2024-01-30 16:00:00;30,93;70,1;1,86;87,0;100200,0
2024-01-30 17:00:00;31,6;59,75;2,21;73,0;100060,0
2024-01-30 18:00:00;29,5;69,85;2,48;79,0;99970,0
2024-01-30 19:00:00;28,88;74,5;2,28;67,0;99930,0
2024-01-30 20:00:00;28,72;76,95;1,24;76,0;99890,0
2024-01-30 21:00:00;28,49;79,4;0,76;102,0;99890,0
2024-01-30 22:00:00;28,16;82,05;0,9;126,0;99980,0
2024-01-30 23:00:00;27,59;82,05;1,31;123,0;100070,0
2024-01-31 00:00:00;27,01;87,4;1,66;98,0;100170,0
2024-01-31 01:00:00;25,32;90,2;2,21;74,0;100330,0
2024-01-31 02:00:00;24,94;93,15;1,59;100,0;100390,0
2024-01-31 03:00:00;24,9;93,15;1,38;102,0;100390,0
2024-01-31 04:00:00;24,76;93,15;1,31;117,0;100350,0
2024-01-31 05:00:00;24,61;93,15;1,31;127,0;100280,0
2024-01-31 06:00:00;24,58;93,15;1,1;111,0;100280,0
2024-01-31 07:00:00;24,14;96,2;0,97;119,0;100200,0
2024-01-31 08:00:00;24,02;96,2;1,03;130,0;100220,0
2024-01-31 09:00:00;24,03;96,2;1,31;133,0;100230,0
2024-01-31 10:00:00;24,0;99,4;1,24;136,0;100290,0
2024-01-31 11:00:00;23,98;99,4;1,17;133,0;100370,0
2024-01-31 12:00:00;23,92;99,4;1,03;123,0;100470,0
2024-01-31 13:00:00;24,02;96,2;1,17;130,0;100530,0
2024-01-31 14:00:00;24,43;99,4;0,97;140,0;100540,0
2024-01-31 15:00:00;24,43;99,4;0,9;142,0;100500,0
2024-01-31 16:00:00;26,73;88,33;0,74;143,0;100430,0
2024-01-31 17:00:00;26,57;89,0;0,78;146,0;100310,0
2024-01-31 18:00:00;26,42;89,68;0,81;82,0;100180,0
2024-01-31 19:00:00;26,26;90,35;0,85;45,0;100100,0
2024-01-31 20:00:00;26,1;91,02;0,89;45,0;100090,0
2024-01-31 21:00:00;25,95;91,7;0,92;50,0;100050,0
2024-01-31 22:00:00;25,79;92,37;0,96;57,0;100080,0
2024-01-31 23:00:00;25,64;93,04;0,99;98,0;100140,0
2024-02-01 00:00:00;25,48;93,72;1,03;65,0;99970,0
2024-02-01 01:00:00;25,32;94,39;1,07;63,0;100160,0
2024-02-01 02:00:00;25,17;95,07;1,1;74,0;100280,0
2024-02-01 03:00:00;25,01;95,74;1,14;97,0;100370,0
2024-02-01 04:00:00;24,86;96,41;1,17;137,0;100340,0
2024-02-01 05:00:00;24,7;97,09;1,21;142,0;100270,0
2024-02-01 06:00:00;24,54;97,76;1,25;123,0;100130,0
2024-02-01 07:00:00;24,39;98,43;1,28;113,0;100050,0
2024-02-01 08:00:00;23,81;99,4;1,03;116,0;100020,0
2024-02-01 09:00:00;23,82;99,4;1,03;121,0;100030,0
2024-02-01 10:00:00;23,8;99,4;1,03;126,0;100070,0
2024-02-01 11:00:00;23,8;99,4;0,9;137,0;100130,0
2024-02-01 12:00:00;24,51;99,4;0,69;133,0;100190,0
2024-02-01 13:00:00;25,52;93,15;1,17;117,0;100320,0
2024-02-01 14:00:00;26,3;90,2;1,03;119,0;100340,0
2024-02-01 15:00:00;26,44;84,55;0,69;128,0;100300,0
2024-02-01 16:00:00;26,24;93,2;0,28;154,0;100160,0
2024-02-01 17:00:00;27,03;90,25;0,14;288,0;100090,0
2024-02-01 18:00:00;26,28;96,25;0,76;41,0;99980,0
2024-02-01 19:00:00;27,16;84,6;0,14;322,0;99800,0
2024-02-01 20:00:00;26,96;90,25;0,07;23,0;99810,0
2024-02-01 21:00:00;26,02;93,2;0,21;220,0;99790,0
2024-02-01 22:00:00;25,73;99,4;0,07;114,0;99900,0
2024-02-01 23:00:00;25,34;93,15;0,14;88,0;100040,0
2024-02-02 00:00:00;25,17;93,15;0,97;45,0;100140,0
2024-02-02 01:00:00;24,11;100,0;0,41;88,0;100230,0
2024-02-02 02:00:00;23,94;100,0;1,1;139,0;100320,0
2024-02-02 03:00:00;23,92;100,0;1,1;152,0;100340,0
2024-02-02 04:00:00;23,5;100,0;1,24;137,0;100330,0
2024-02-02 05:00:00;23,3;99,4;0,83;110,0;100270,0
2024-02-02 06:00:00;23,24;99,4;0,55;133,0;100200,0
2024-02-02 07:00:00;23,16;99,4;0,69;230,0;100110,0
2024-02-02 08:00:00;23,03;99,4;0,97;216,0;100060,0
2024-02-02 09:00:00;22,88;99,4;1,03;218,0;100070,0
2024-02-02 10:00:00;22,77;99,4;0,76;190,0;100090,0
2024-02-02 11:00:00;22,69;99,4;0,76;196,0;100170,0
2024-02-02 12:00:00;22,79;96,2;0,9;212,0;100260,0
2024-02-02 13:00:00;22,9;99,4;0,9;204,0;100380,0
2024-02-02 14:00:00;23,33;100,0;0,55;209,0;100420,0
2024-02-02 15:00:00;23,76;100,0;0,55;183,0;100380,0
2024-02-02 16:00:00;23,84;100,0;0,69;205,0;100330,0
2024-02-02 17:00:00;24,16;100,0;0,55;219,0;100250,0
2024-02-02 18:00:00;25,12;100,0;0,76;231,0;100100,0
2024-02-02 19:00:00;24,28;99,4;1,1;238,0;100110,0
2024-02-02 20:00:00;24,62;96,2;1,45;234,0;100030,0
2024-02-02 21:00:00;24,64;93,1;1,79;221,0;100050,0
2024-02-02 22:00:00;24,43;96,2;1,45;214,0;100070,0
2024-02-02 23:00:00;24,07;96,2;1,17;208,0;100130,0
2024-02-03 00:00:00;23,95;96,2;0,83;200,0;100230,0
2024-02-03 01:00:00;23,68;99,4;0,55;172,0;100360,0
2024-02-03 02:00:00;23,95;96,2;0,28;168,0;100450,0
2024-02-03 03:00:00;23,78;99,4;0,21;80,0;100470,0
2024-02-03 04:00:00;23,69;99,4;0,28;296,0;100470,0
2024-02-03 05:00:00;22,64;99,4;1,03;252,0;100400,0
2024-02-03 06:00:00;22,64;99,4;1,17;226,0;100320,0
2024-02-03 07:00:00;22,68;99,4;0,97;176,0;100290,0
2024-02-03 08:00:00;22,63;99,4;1,1;181,0;100290,0
2024-02-03 09:00:00;22,65;99,4;1,03;189,0;100300,0
2024-02-03 10:00:00;22,64;99,4;0,97;191,0;100330,0
2024-02-03 11:00:00;22,7;99,4;0,9;201,0;100450,0
2024-02-03 12:00:00;23,02;99,4;0,83;204,0;100550,0
2024-02-03 13:00:00;23,39;99,4;1,17;202,0;100630,0
2024-02-03 14:00:00;23,71;99,4;1,86;204,0;100660,0
2024-02-03 15:00:00;24,88;90,15;1,59;195,0;100650,0
2024-02-03 16:00:00;24,99;90,15;1,17;191,0;100580,0
2024-02-03 17:00:00;25,52;90,2;1,24;199,0;100450,0
2024-02-03 18:00:00;26,45;81,85;1,38;205,0;100290,0
2024-02-03 19:00:00;26,85;79,3;0,76;188,0;100260,0
2024-02-03 20:00:00;27,19;79,3;0,48;142,0;100230,0
2024-02-03 21:00:00;26,8;81,85;0,48;74,0;100210,0
2024-02-03 22:00:00;25,63;93,15;0,14;70,0;100230,0
2024-02-03 23:00:00;25,1;96,2;0,07;44,0;100320,0
2024-02-04 00:00:00;24,92;96,2;0,48;58,0;100430,0
2024-02-04 01:00:00;24,64;96,2;0,62;51,0;100540,0
2024-02-04 02:00:00;24,25;99,4;0,55;85,0;100600,0
2024-02-04 03:00:00;23,86;96,2;0,55;91,0;100600,0
