,temp_air,ghi,gni,dhi,wind_speed
2022-07-16 02:00:00,22.9,0.0,-0.0,0.0,2.07
2022-07-16 03:00:00,22.76,0.0,-0.0,0.0,2.0
2022-07-16 04:00:00,22.78,0.0,-0.0,0.0,2.07
2022-07-16 05:00:00,22.8,0.0,-0.0,0.0,2.21
2022-07-16 06:00:00,22.8,0.0,0.0,0.0,2.28
2022-07-16 07:00:00,22.81,82.0,7.44,80.0,2.62
2022-07-16 08:00:00,23.45,219.0,38.53,200.0,2.62
2022-07-16 09:00:00,24.55,117.0,0.0,117.0,2.48
2022-07-16 10:00:00,25.25,153.0,0.0,153.0,2.41
2022-07-16 11:00:00,26.01,184.0,0.0,184.0,2.14
2022-07-16 12:00:00,26.49,137.0,0.0,137.0,2.83
2022-07-16 13:00:00,24.43,234.0,0.0,234.0,2.34
2022-07-16 14:00:00,24.99,288.0,3.55,285.0,2.21
2022-07-16 15:00:00,24.49,244.0,5.72,240.0,3.1
2022-07-16 16:00:00,23.39,284.0,109.88,228.0,3.45
2022-07-16 17:00:00,23.04,170.0,181.0,118.0,3.17
2022-07-16 18:00:00,22.8,16.0,41.7,14.0,2.55
2022-07-16 19:00:00,22.49,0.0,-0.0,0.0,2.14
2022-07-16 20:00:00,22.48,0.0,-0.0,0.0,2.41
2022-07-16 21:00:00,22.26,0.0,-0.0,0.0,2.34
2022-07-16 22:00:00,22.16,0.0,-0.0,0.0,2.0
2022-07-16 23:00:00,22.11,0.0,-0.0,0.0,1.93
2022-07-17 00:00:00,22.05,0.0,-0.0,0.0,2.14
2022-07-17 01:00:00,22.0,0.0,-0.0,0.0,2.0
2022-07-17 02:00:00,21.93,0.0,-0.0,0.0,2.21
2022-07-17 03:00:00,21.87,0.0,-0.0,0.0,2.14
2022-07-17 04:00:00,21.91,0.0,-0.0,0.0,2.0
2022-07-17 05:00:00,21.82,0.0,-0.0,0.0,1.86
2022-07-17 06:00:00,21.9,0.0,0.0,0.0,2.14
2022-07-17 07:00:00,22.14,98.0,22.35,92.0,2.21
2022-07-17 08:00:00,22.81,267.0,99.39,218.0,2.69
2022-07-17 09:00:00,23.82,452.0,198.09,316.0,2.41
2022-07-17 10:00:00,24.69,677.0,413.92,331.0,2.34
2022-07-17 11:00:00,25.38,928.0,844.33,142.0,2.69
2022-07-17 12:00:00,25.2,611.0,147.14,469.0,2.83
2022-07-17 13:00:00,25.36,740.0,365.36,398.0,2.55
2022-07-17 14:00:00,25.43,816.0,769.63,165.0,2.55
2022-07-17 15:00:00,26.1,457.0,188.41,325.0,3.1
2022-07-17 16:00:00,25.92,448.0,633.06,125.0,3.52
2022-07-17 17:00:00,25.58,188.0,260.73,113.0,3.31
2022-07-17 18:00:00,24.84,15.0,41.6,13.0,2.41
2022-07-17 19:00:00,23.59,0.0,-0.0,0.0,1.86
2022-07-17 20:00:00,23.18,0.0,-0.0,0.0,1.72
2022-07-17 21:00:00,23.0,0.0,-0.0,0.0,1.86
2022-07-17 22:00:00,22.71,0.0,-0.0,0.0,1.86
2022-07-17 23:00:00,22.58,0.0,-0.0,0.0,1.59
2022-07-18 00:00:00,22.43,0.0,-0.0,0.0,1.52
2022-07-18 01:00:00,22.38,0.0,-0.0,0.0,1.31
2022-07-18 02:00:00,22.29,0.0,-0.0,0.0,1.1
2022-07-18 03:00:00,22.23,0.0,-0.0,0.0,1.03
2022-07-18 04:00:00,22.12,0.0,-0.0,0.0,0.9
2022-07-18 05:00:00,22.04,0.0,-0.0,0.0,0.9
2022-07-18 06:00:00,21.89,0.0,0.0,0.0,0.83
2022-07-18 07:00:00,22.34,158.0,186.52,108.0,1.31
2022-07-18 08:00:00,22.94,435.0,653.26,113.0,2.14
2022-07-18 09:00:00,23.94,600.0,578.08,203.0,2.0
2022-07-18 10:00:00,25.47,677.0,414.89,330.0,1.93
2022-07-18 11:00:00,26.68,914.0,798.66,170.0,1.79
2022-07-18 12:00:00,27.48,928.0,737.17,216.0,1.59
2022-07-18 13:00:00,28.2,926.0,816.52,161.0,1.45
2022-07-18 14:00:00,28.05,786.0,673.22,216.0,1.52
2022-07-18 15:00:00,28.18,656.0,724.34,148.0,1.45
2022-07-18 16:00:00,28.16,439.0,587.35,139.0,1.38
2022-07-18 17:00:00,27.82,210.0,388.92,98.0,1.38
2022-07-18 18:00:00,27.08,17.0,62.32,14.0,1.17
2022-07-18 19:00:00,25.86,0.0,-0.0,0.0,1.66
2022-07-18 20:00:00,24.95,0.0,-0.0,0.0,1.93
2022-07-18 21:00:00,24.04,0.0,-0.0,0.0,2.21
2022-07-18 22:00:00,23.24,0.0,-0.0,0.0,2.21
2022-07-18 23:00:00,22.68,0.0,-0.0,0.0,1.93
2022-07-19 00:00:00,22.4,0.0,-0.0,0.0,1.72
2022-07-19 01:00:00,22.15,0.0,-0.0,0.0,1.52
2022-07-19 02:00:00,21.95,0.0,-0.0,0.0,1.24
2022-07-19 03:00:00,21.75,0.0,-0.0,0.0,0.97
2022-07-19 04:00:00,21.51,0.0,-0.0,0.0,0.76
2022-07-19 05:00:00,21.43,0.0,-0.0,0.0,0.69
2022-07-19 06:00:00,21.75,0.0,0.0,0.0,0.69
2022-07-19 07:00:00,22.26,129.0,85.91,106.0,1.31
2022-07-19 08:00:00,22.92,354.0,314.48,199.0,2.21
2022-07-19 09:00:00,23.9,411.0,132.46,320.0,2.34
2022-07-19 10:00:00,25.04,376.0,27.48,353.0,2.28
2022-07-19 11:00:00,26.16,447.0,37.54,412.0,2.21
2022-07-19 12:00:00,27.59,587.0,121.04,470.0,2.0
2022-07-19 13:00:00,28.11,907.0,757.14,197.0,1.79
2022-07-19 14:00:00,28.6,853.0,886.15,102.0,1.66
2022-07-19 15:00:00,28.77,636.0,646.7,182.0,1.59
2022-07-19 16:00:00,28.67,455.0,657.16,119.0,1.66
2022-07-19 17:00:00,28.16,213.0,405.87,96.0,1.72
2022-07-19 18:00:00,27.07,17.0,62.29,14.0,2.0
2022-07-19 19:00:00,25.77,0.0,-0.0,0.0,2.55
2022-07-19 20:00:00,24.79,0.0,-0.0,0.0,2.83
2022-07-19 21:00:00,24.02,0.0,-0.0,0.0,2.69
2022-07-19 22:00:00,23.52,0.0,-0.0,0.0,2.41
2022-07-19 23:00:00,23.14,0.0,-0.0,0.0,2.07
2022-07-20 00:00:00,22.78,0.0,-0.0,0.0,1.93
2022-07-20 01:00:00,22.49,0.0,-0.0,0.0,1.86
2022-07-20 02:00:00,22.33,0.0,-0.0,0.0,1.79
2022-07-20 03:00:00,22.05,0.0,-0.0,0.0,1.52
2022-07-20 04:00:00,21.91,0.0,-0.0,0.0,1.45
2022-07-20 05:00:00,21.78,0.0,-0.0,0.0,1.38
2022-07-20 06:00:00,21.77,0.0,0.0,0.0,1.31
2022-07-20 07:00:00,22.15,136.0,104.7,108.0,1.24
2022-07-20 08:00:00,23.6,145.0,2.03,144.0,3.24
2022-07-20 09:00:00,24.62,165.0,0.0,165.0,3.17
2022-07-20 10:00:00,25.72,227.0,0.0,227.0,3.38
2022-07-20 11:00:00,26.11,493.0,63.24,434.0,3.17
2022-07-20 12:00:00,26.17,837.0,505.45,348.0,3.1
2022-07-20 13:00:00,26.57,863.0,633.93,268.0,3.31
2022-07-20 14:00:00,27.24,476.0,89.59,400.0,3.17
2022-07-20 15:00:00,26.86,548.0,377.11,283.0,2.9
2022-07-20 16:00:00,26.54,414.0,472.85,172.0,2.97
2022-07-20 17:00:00,25.72,203.0,339.66,105.0,2.69
2022-07-20 18:00:00,24.91,18.0,62.33,15.0,2.55
2022-07-20 19:00:00,24.3,0.0,-0.0,0.0,2.28
2022-07-20 20:00:00,23.81,0.0,-0.0,0.0,2.0
2022-07-20 21:00:00,23.59,0.0,-0.0,0.0,1.72
2022-07-20 22:00:00,23.43,0.0,-0.0,0.0,1.66
2022-07-20 23:00:00,23.34,0.0,-0.0,0.0,1.66
2022-07-21 00:00:00,23.18,0.0,-0.0,0.0,1.59
2022-07-21 01:00:00,23.01,0.0,-0.0,0.0,1.45
2022-07-21 02:00:00,22.86,0.0,-0.0,0.0,1.38
2022-07-21 03:00:00,22.8,0.0,-0.0,0.0,1.24
2022-07-21 04:00:00,22.74,0.0,-0.0,0.0,1.17
2022-07-21 05:00:00,22.67,0.0,-0.0,0.0,1.17
2022-07-21 06:00:00,22.65,0.0,0.0,0.0,1.1
2022-07-21 07:00:00,22.86,151.0,160.95,108.0,1.03
2022-07-21 08:00:00,23.84,405.0,509.22,154.0,2.34
2022-07-21 09:00:00,24.6,650.0,756.28,130.0,2.34
2022-07-21 10:00:00,25.79,670.0,395.03,339.0,2.21
2022-07-21 11:00:00,26.32,897.0,741.18,205.0,2.14
2022-07-21 12:00:00,27.12,926.0,723.96,225.0,2.28
2022-07-21 13:00:00,27.86,497.0,63.87,437.0,2.41
2022-07-21 14:00:00,28.12,575.0,204.93,401.0,2.69
2022-07-21 15:00:00,27.97,552.0,386.7,280.0,2.9
2022-07-21 16:00:00,27.19,286.0,111.27,229.0,2.69
2022-07-21 17:00:00,25.94,177.0,207.8,117.0,2.48
2022-07-21 18:00:00,25.15,15.0,41.61,13.0,2.48
2022-07-21 19:00:00,24.45,0.0,-0.0,0.0,2.28
2022-07-21 20:00:00,24.18,0.0,-0.0,0.0,2.34
2022-07-21 21:00:00,23.81,0.0,-0.0,0.0,1.93
2022-07-21 22:00:00,23.63,0.0,-0.0,0.0,1.66
2022-07-21 23:00:00,23.42,0.0,-0.0,0.0,1.66
2022-07-22 00:00:00,23.22,0.0,-0.0,0.0,1.79
2022-07-22 01:00:00,22.99,0.0,-0.0,0.0,1.79
2022-07-22 02:00:00,22.76,0.0,-0.0,0.0,1.66
2022-07-22 03:00:00,22.55,0.0,-0.0,0.0,1.52
2022-07-22 04:00:00,22.35,0.0,-0.0,0.0,1.45
2022-07-22 05:00:00,22.34,0.0,-0.0,0.0,1.45
2022-07-22 06:00:00,22.29,0.0,0.0,0.0,1.72
2022-07-22 07:00:00,22.53,154.0,172.34,108.0,1.72
2022-07-22 08:00:00,23.56,290.0,144.02,219.0,2.9
2022-07-22 09:00:00,24.41,515.0,328.52,289.0,2.69
2022-07-22 10:00:00,25.47,280.0,2.39,278.0,2.0
2022-07-22 11:00:00,26.76,439.0,33.18,408.0,1.66
2022-07-22 12:00:00,27.47,521.0,68.1,455.0,1.72
2022-07-22 13:00:00,28.18,533.0,89.33,449.0,1.93
2022-07-22 14:00:00,28.17,728.0,503.6,300.0,2.07
2022-07-22 15:00:00,27.77,507.0,276.98,312.0,2.0
2022-07-22 16:00:00,26.59,359.0,278.92,216.0,2.76
2022-07-22 17:00:00,25.27,176.0,200.75,118.0,1.86
2022-07-22 18:00:00,24.87,14.0,20.86,13.0,0.76
2022-07-22 19:00:00,24.23,0.0,-0.0,0.0,0.9
2022-07-22 20:00:00,23.61,0.0,-0.0,0.0,0.55
2022-07-22 21:00:00,23.27,0.0,-0.0,0.0,1.03
2022-07-22 22:00:00,22.79,0.0,-0.0,0.0,1.24
2022-07-22 23:00:00,22.38,0.0,-0.0,0.0,1.31
2022-07-23 00:00:00,22.29,0.0,-0.0,0.0,0.97
2022-07-23 01:00:00,22.2,0.0,-0.0,0.0,1.17
2022-07-23 02:00:00,22.11,0.0,-0.0,0.0,1.24
2022-07-23 03:00:00,21.92,0.0,-0.0,0.0,1.24
2022-07-23 04:00:00,21.84,0.0,-0.0,0.0,1.17
2022-07-23 05:00:00,21.83,0.0,-0.0,0.0,1.17
2022-07-23 06:00:00,21.86,0.0,0.0,0.0,1.1
2022-07-23 07:00:00,22.1,149.0,149.98,109.0,1.59
2022-07-23 08:00:00,22.44,357.0,322.47,198.0,2.34
2022-07-23 09:00:00,23.43,516.0,328.35,290.0,2.83
2022-07-23 10:00:00,24.6,505.0,123.94,401.0,3.17
2022-07-23 11:00:00,25.07,754.0,393.52,386.0,2.9
2022-07-23 12:00:00,25.73,788.0,398.98,401.0,2.76
2022-07-23 13:00:00,26.42,720.0,320.88,418.0,2.62
2022-07-23 14:00:00,25.83,805.0,715.92,196.0,2.62
2022-07-23 15:00:00,26.15,679.0,796.13,118.0,2.48
2022-07-23 16:00:00,25.68,460.0,670.43,116.0,2.14
2022-07-23 17:00:00,25.21,137.0,72.65,116.0,1.79
2022-07-23 18:00:00,23.66,15.0,41.86,13.0,1.52
2022-07-23 19:00:00,23.27,0.0,-0.0,0.0,1.66
2022-07-23 20:00:00,22.9,0.0,-0.0,0.0,1.59
2022-07-23 21:00:00,22.57,0.0,-0.0,0.0,1.52
2022-07-23 22:00:00,22.32,0.0,-0.0,0.0,1.38
2022-07-23 23:00:00,22.22,0.0,-0.0,0.0,1.31
2022-07-24 00:00:00,21.95,0.0,-0.0,0.0,1.38
2022-07-24 01:00:00,21.93,0.0,-0.0,0.0,1.38
2022-07-24 02:00:00,21.86,0.0,-0.0,0.0,1.52
2022-07-24 03:00:00,21.86,0.0,-0.0,0.0,1.59
2022-07-24 04:00:00,21.9,0.0,-0.0,0.0,1.52
2022-07-24 05:00:00,21.94,0.0,-0.0,0.0,1.59
2022-07-24 06:00:00,22.0,0.0,0.0,0.0,1.45
2022-07-24 07:00:00,22.16,125.0,75.04,105.0,2.0
2022-07-24 08:00:00,22.81,122.0,0.0,122.0,2.55
2022-07-24 09:00:00,23.68,235.0,4.36,232.0,2.62
2022-07-24 10:00:00,24.9,250.0,0.0,250.0,2.62
2022-07-24 11:00:00,25.68,215.0,0.0,215.0,2.62
2022-07-24 12:00:00,26.59,449.0,29.87,420.0,2.48
2022-07-24 13:00:00,26.59,423.0,25.48,399.0,2.69
2022-07-24 14:00:00,27.18,119.0,0.0,119.0,2.69
2022-07-24 15:00:00,27.17,211.0,1.42,210.0,2.69
2022-07-24 16:00:00,26.45,219.0,29.21,204.0,3.24
2022-07-24 17:00:00,25.51,109.0,24.21,102.0,3.31
2022-07-24 18:00:00,24.61,11.0,21.03,10.0,3.1
2022-07-24 19:00:00,23.59,0.0,-0.0,0.0,2.41
2022-07-24 20:00:00,23.16,0.0,-0.0,0.0,2.34
2022-07-24 21:00:00,22.89,0.0,-0.0,0.0,2.07
2022-07-24 22:00:00,22.6,0.0,-0.0,0.0,1.86
2022-07-24 23:00:00,22.47,0.0,-0.0,0.0,1.66
2022-07-25 00:00:00,22.29,0.0,-0.0,0.0,1.66
2022-07-25 01:00:00,22.17,0.0,-0.0,0.0,1.59
2022-07-25 02:00:00,22.09,0.0,-0.0,0.0,1.45
2022-07-25 03:00:00,22.06,0.0,-0.0,0.0,1.31
2022-07-25 04:00:00,22.04,0.0,-0.0,0.0,1.31
2022-07-25 05:00:00,22.01,0.0,-0.0,0.0,1.31
2022-07-25 06:00:00,21.98,0.0,0.0,0.0,1.24
2022-07-25 07:00:00,22.19,116.0,52.55,102.0,2.0
2022-07-25 08:00:00,22.5,235.0,54.73,208.0,2.76
2022-07-25 09:00:00,23.35,322.0,40.63,294.0,3.24
2022-07-25 10:00:00,24.15,317.0,8.33,310.0,3.38
2022-07-25 11:00:00,25.6,435.0,30.96,406.0,3.24
2022-07-25 12:00:00,26.16,544.0,82.33,464.0,2.9
2022-07-25 13:00:00,26.5,242.0,0.0,242.0,2.41
2022-07-25 14:00:00,26.34,206.0,0.0,206.0,2.28
2022-07-25 15:00:00,25.76,222.0,1.42,221.0,1.72
2022-07-25 16:00:00,26.12,207.0,21.41,196.0,2.34
2022-07-25 17:00:00,24.58,159.0,134.85,120.0,2.21
2022-07-25 18:00:00,23.54,15.0,42.29,13.0,1.72
2022-07-25 19:00:00,23.25,0.0,-0.0,0.0,2.28
2022-07-25 20:00:00,22.93,0.0,-0.0,0.0,2.14
2022-07-25 21:00:00,22.73,0.0,-0.0,0.0,1.93
2022-07-25 22:00:00,22.65,0.0,-0.0,0.0,1.72
2022-07-25 23:00:00,22.58,0.0,-0.0,0.0,1.66
2022-07-26 00:00:00,22.45,0.0,-0.0,0.0,1.72
2022-07-26 01:00:00,22.3,0.0,-0.0,0.0,1.79
2022-07-26 02:00:00,22.22,0.0,-0.0,0.0,1.93
2022-07-26 03:00:00,22.13,0.0,-0.0,0.0,1.93
2022-07-26 04:00:00,22.05,0.0,-0.0,0.0,1.86
2022-07-26 05:00:00,21.99,0.0,-0.0,0.0,1.72
2022-07-26 06:00:00,21.95,0.0,0.0,0.0,1.72
2022-07-26 07:00:00,22.26,86.0,11.27,83.0,1.59
2022-07-26 08:00:00,22.47,344.0,277.57,207.0,2.28
2022-07-26 09:00:00,23.14,333.0,47.85,300.0,3.24
2022-07-26 10:00:00,24.32,185.0,0.0,185.0,3.45
2022-07-26 11:00:00,25.15,601.0,156.79,454.0,3.38
2022-07-26 12:00:00,25.27,205.0,0.0,205.0,3.03
2022-07-26 13:00:00,25.43,364.0,8.48,356.0,3.24
2022-07-26 14:00:00,25.24,75.0,0.0,75.0,2.9
2022-07-26 15:00:00,24.82,183.0,0.0,183.0,3.03
2022-07-26 16:00:00,24.16,173.0,5.84,170.0,3.1
2022-07-26 17:00:00,23.67,160.0,138.31,120.0,2.62
2022-07-26 18:00:00,23.43,13.0,21.29,12.0,2.48
2022-07-26 19:00:00,23.01,0.0,-0.0,0.0,2.07
2022-07-26 20:00:00,22.86,0.0,-0.0,0.0,2.28
2022-07-26 21:00:00,22.79,0.0,-0.0,0.0,2.07
2022-07-26 22:00:00,22.69,0.0,-0.0,0.0,2.0
2022-07-26 23:00:00,22.57,0.0,-0.0,0.0,2.0
2022-07-27 00:00:00,22.44,0.0,-0.0,0.0,2.0
2022-07-27 01:00:00,22.36,0.0,-0.0,0.0,2.14
2022-07-27 02:00:00,22.21,0.0,-0.0,0.0,2.14
2022-07-27 03:00:00,22.11,0.0,-0.0,0.0,2.0
2022-07-27 04:00:00,22.0,0.0,-0.0,0.0,1.93
2022-07-27 05:00:00,21.92,0.0,-0.0,0.0,1.79
2022-07-27 06:00:00,21.69,0.0,0.0,0.0,1.66
2022-07-27 07:00:00,22.18,137.0,108.93,108.0,1.66
2022-07-27 08:00:00,23.05,330.0,238.96,212.0,2.9
2022-07-27 09:00:00,24.23,632.0,678.14,164.0,2.83
2022-07-27 10:00:00,24.92,295.0,3.56,292.0,2.9
2022-07-27 11:00:00,25.38,547.0,102.3,451.0,2.62
2022-07-27 12:00:00,25.8,466.0,35.95,431.0,2.41
2022-07-27 13:00:00,26.13,648.0,206.44,453.0,2.55
2022-07-27 14:00:00,26.04,598.0,231.94,400.0,2.28
2022-07-27 15:00:00,25.86,488.0,234.82,322.0,2.0
2022-07-27 16:00:00,25.35,278.0,95.26,229.0,2.07
2022-07-27 17:00:00,25.49,210.0,376.93,101.0,2.28
2022-07-27 18:00:00,24.74,13.0,21.45,12.0,1.72
2022-07-27 19:00:00,23.79,0.0,-0.0,0.0,1.72
2022-07-27 20:00:00,23.32,0.0,-0.0,0.0,1.59
2022-07-27 21:00:00,23.01,0.0,-0.0,0.0,1.52
2022-07-27 22:00:00,22.68,0.0,-0.0,0.0,1.45
2022-07-27 23:00:00,22.35,0.0,-0.0,0.0,1.45
2022-07-28 00:00:00,22.23,0.0,-0.0,0.0,1.45
2022-07-28 01:00:00,22.12,0.0,-0.0,0.0,1.45
2022-07-28 02:00:00,22.19,0.0,-0.0,0.0,1.45
2022-07-28 03:00:00,22.21,0.0,-0.0,0.0,1.52
2022-07-28 04:00:00,22.17,0.0,-0.0,0.0,1.38
2022-07-28 05:00:00,22.21,0.0,-0.0,0.0,1.38
2022-07-28 06:00:00,22.21,0.0,0.0,0.0,1.31
2022-07-28 07:00:00,22.52,116.0,52.6,102.0,1.72
2022-07-28 08:00:00,22.87,418.0,562.66,140.0,2.48
2022-07-28 09:00:00,23.45,483.0,251.93,309.0,2.69
2022-07-28 10:00:00,24.43,565.0,197.03,399.0,2.69
2022-07-28 11:00:00,25.26,362.0,8.52,354.0,2.28
2022-07-28 12:00:00,26.16,614.0,142.65,475.0,2.28
2022-07-28 13:00:00,26.25,491.0,57.12,437.0,1.93
2022-07-28 14:00:00,26.7,562.0,180.25,408.0,2.14
2022-07-28 15:00:00,26.28,525.0,309.57,306.0,2.34
2022-07-28 16:00:00,26.19,325.0,184.6,230.0,2.48
2022-07-28 17:00:00,25.88,190.0,262.89,114.0,2.76
2022-07-28 18:00:00,24.79,16.0,64.94,13.0,2.55
2022-07-28 19:00:00,24.55,0.0,-0.0,0.0,2.55
2022-07-28 20:00:00,23.84,0.0,-0.0,0.0,2.48
2022-07-28 21:00:00,23.39,0.0,-0.0,0.0,2.14
2022-07-28 22:00:00,23.14,0.0,-0.0,0.0,1.79
2022-07-28 23:00:00,22.97,0.0,-0.0,0.0,1.72
2022-07-29 00:00:00,22.89,0.0,-0.0,0.0,1.86
2022-07-29 01:00:00,22.67,0.0,-0.0,0.0,1.86
2022-07-29 02:00:00,22.58,0.0,-0.0,0.0,1.79
2022-07-29 03:00:00,22.49,0.0,-0.0,0.0,1.66
2022-07-29 04:00:00,22.44,0.0,-0.0,0.0,1.45
2022-07-29 05:00:00,22.43,0.0,-0.0,0.0,1.45
2022-07-29 06:00:00,22.39,0.0,0.0,0.0,1.31
2022-07-29 07:00:00,22.61,147.0,146.52,108.0,2.62
2022-07-29 08:00:00,23.08,335.0,250.81,211.0,3.1
2022-07-29 09:00:00,24.21,519.0,329.85,291.0,2.62
2022-07-29 10:00:00,25.2,349.0,16.6,335.0,2.21
2022-07-29 11:00:00,26.05,609.0,162.74,456.0,2.28
2022-07-29 12:00:00,27.23,652.0,183.53,473.0,2.34
2022-07-29 13:00:00,27.69,169.0,0.0,169.0,2.21
2022-07-29 14:00:00,28.24,360.0,17.54,345.0,2.14
2022-07-29 15:00:00,27.81,281.0,14.13,271.0,2.07
2022-07-29 16:00:00,27.48,325.0,184.53,230.0,1.86
2022-07-29 17:00:00,26.07,176.0,197.25,119.0,2.28
2022-07-29 18:00:00,24.28,15.0,43.74,13.0,2.28
2022-07-29 19:00:00,24.39,0.0,-0.0,0.0,2.48
2022-07-29 20:00:00,23.79,0.0,-0.0,0.0,2.14
2022-07-29 21:00:00,23.5,0.0,-0.0,0.0,1.93
2022-07-29 22:00:00,23.37,0.0,-0.0,0.0,2.0
2022-07-29 23:00:00,23.23,0.0,-0.0,0.0,2.07
2022-07-30 00:00:00,23.07,0.0,-0.0,0.0,2.0
2022-07-30 01:00:00,22.91,0.0,-0.0,0.0,1.86
2022-07-30 02:00:00,22.8,0.0,-0.0,0.0,1.72
2022-07-30 03:00:00,22.68,0.0,-0.0,0.0,1.66
2022-07-30 04:00:00,22.64,0.0,-0.0,0.0,1.59
2022-07-30 05:00:00,22.61,0.0,-0.0,0.0,1.45
2022-07-30 06:00:00,22.59,0.0,0.0,0.0,1.38
2022-07-30 07:00:00,22.69,80.0,7.51,78.0,1.79
2022-07-30 08:00:00,23.15,241.0,60.64,211.0,2.76
2022-07-30 09:00:00,23.93,233.0,4.34,230.0,2.55
2022-07-30 10:00:00,24.47,147.0,0.0,147.0,2.14
2022-07-30 11:00:00,25.09,162.0,0.0,162.0,1.72
2022-07-30 12:00:00,25.58,206.0,0.0,206.0,1.72
2022-07-30 13:00:00,26.02,564.0,110.86,459.0,1.79
2022-07-30 14:00:00,26.0,573.0,192.81,408.0,1.66
2022-07-30 15:00:00,25.9,349.0,50.82,313.0,2.14
2022-07-30 16:00:00,25.63,215.0,25.24,202.0,2.76
2022-07-30 17:00:00,24.75,178.0,207.76,118.0,2.55
2022-07-30 18:00:00,24.26,15.0,44.24,13.0,2.21
2022-07-30 19:00:00,23.91,0.0,-0.0,0.0,2.14
2022-07-30 20:00:00,23.4,0.0,-0.0,0.0,2.14
2022-07-30 21:00:00,23.19,0.0,-0.0,0.0,2.0
2022-07-30 22:00:00,22.94,0.0,-0.0,0.0,1.79
2022-07-30 23:00:00,22.73,0.0,-0.0,0.0,1.72
2022-07-31 00:00:00,22.56,0.0,-0.0,0.0,1.79
2022-07-31 01:00:00,22.45,0.0,-0.0,0.0,1.79
2022-07-31 02:00:00,22.38,0.0,-0.0,0.0,1.86
2022-07-31 03:00:00,22.3,0.0,-0.0,0.0,1.59
2022-07-31 04:00:00,22.21,0.0,-0.0,0.0,1.52
2022-07-31 05:00:00,22.15,0.0,-0.0,0.0,1.59
2022-07-31 06:00:00,22.03,0.0,0.0,0.0,1.59
2022-07-31 07:00:00,22.11,103.0,30.04,95.0,2.0
2022-07-31 08:00:00,23.02,227.0,44.44,205.0,2.83
2022-07-31 09:00:00,24.0,394.0,105.42,321.0,2.55
2022-07-31 10:00:00,25.7,638.0,316.03,371.0,2.41
2022-07-31 11:00:00,26.22,464.0,43.53,423.0,2.07
2022-07-31 12:00:00,26.86,469.0,36.84,433.0,1.86
2022-07-31 13:00:00,27.93,595.0,141.36,461.0,1.72
2022-07-31 14:00:00,28.11,166.0,0.0,166.0,1.38
2022-07-31 15:00:00,28.26,516.0,286.41,313.0,1.31
2022-07-31 16:00:00,26.88,235.0,40.77,214.0,1.95
2022-07-31 17:00:00,26.51,199.0,315.35,108.0,1.91
2022-07-31 18:00:00,26.14,15.0,44.81,13.0,1.87
2022-07-31 19:00:00,25.77,0.0,-0.0,0.0,1.84
2022-07-31 20:00:00,25.4,0.0,-0.0,0.0,1.8
2022-07-31 21:00:00,25.03,0.0,-0.0,0.0,1.77
2022-07-31 22:00:00,24.66,0.0,-0.0,0.0,1.73
2022-07-31 23:00:00,24.29,0.0,-0.0,0.0,1.69
2022-08-01 00:00:00,23.92,0.0,-0.0,0.0,1.66
2022-08-01 01:00:00,23.55,0.0,-0.0,0.0,1.62
2022-08-01 02:00:00,23.18,0.0,-0.0,0.0,1.59
2022-08-01 03:00:00,22.81,0.0,-0.0,0.0,1.55
2022-08-01 04:00:00,22.44,0.0,-0.0,0.0,1.51
2022-08-01 05:00:00,22.07,0.0,-0.0,0.0,1.48
2022-08-01 06:00:00,21.7,0.0,0.0,0.0,1.44
2022-08-01 07:00:00,21.33,78.0,3.75,77.0,1.41
2022-08-01 08:00:00,23.26,95.0,0.0,95.0,2.14
2022-08-01 09:00:00,23.89,133.0,0.0,133.0,1.79
2022-08-01 10:00:00,24.53,239.0,0.0,239.0,1.72
2022-08-01 11:00:00,25.52,509.0,70.0,443.0,1.59
2022-08-01 12:00:00,26.09,122.0,0.0,122.0,1.72
2022-08-01 13:00:00,25.29,95.0,0.0,95.0,2.14
2022-08-01 14:00:00,25.83,645.0,309.2,380.0,2.21
2022-08-01 15:00:00,26.01,132.0,0.0,132.0,2.28
2022-08-01 16:00:00,24.8,107.0,0.0,107.0,2.07
2022-08-01 17:00:00,24.26,98.0,13.87,94.0,2.21
2022-08-01 18:00:00,23.86,14.0,45.45,12.0,2.0
2022-08-01 19:00:00,23.48,0.0,-0.0,0.0,1.52
2022-08-01 20:00:00,23.12,0.0,-0.0,0.0,1.52
2022-08-01 21:00:00,22.99,0.0,-0.0,0.0,1.45
2022-08-01 22:00:00,22.81,0.0,-0.0,0.0,1.38
2022-08-01 23:00:00,22.65,0.0,-0.0,0.0,1.17
2022-08-02 00:00:00,22.54,0.0,-0.0,0.0,0.97
2022-08-02 01:00:00,22.45,0.0,-0.0,0.0,1.17
2022-08-02 02:00:00,22.31,0.0,-0.0,0.0,1.31
2022-08-02 03:00:00,22.19,0.0,-0.0,0.0,1.24
2022-08-02 04:00:00,22.09,0.0,-0.0,0.0,1.24
2022-08-02 05:00:00,22.17,0.0,-0.0,0.0,1.31
2022-08-02 06:00:00,22.26,0.0,0.0,0.0,1.03
2022-08-02 07:00:00,22.41,23.0,0.0,23.0,1.31
2022-08-02 08:00:00,23.01,196.0,20.16,186.0,2.41
2022-08-02 09:00:00,23.99,133.0,0.0,133.0,2.55
2022-08-02 10:00:00,25.02,243.0,0.0,243.0,2.55
